     7.15204E-03     7.22882E-03     7.28591E-03
     7.13138E-03     7.20778E-03     7.25837E-03
     7.13884E-03     7.21738E-03     7.26864E-03
     7.15071E-03     7.22832E-03     7.28177E-03
  * GROUP      2
     2.90686E-01     2.90417E-01     2.90485E-01
     2.90778E-01     2.90742E-01     2.90562E-01
     2.90783E-01     2.90808E-01     2.90599E-01
     2.91767E-01     2.91650E-01     2.91189E-01
     2.91641E-01     2.91823E-01     2.91690E-01
     2.91656E-01     2.92007E-01     2.91970E-01
     2.93389E-01     2.93078E-01     2.92783E-01
     2.93288E-01     2.93318E-01     2.93102E-01
     2.93520E-01     2.93467E-01     2.93138E-01
 *
 * Kappa-Fission XSEC Table
 *
  * GROUP      1
     8.30750E-14     8.38727E-14     8.45203E-14
     8.31974E-14     8.39837E-14     8.46673E-14
     8.32919E-14     8.41710E-14     8.47744E-14
     8.31050E-14     8.39110E-14     8.44769E-14
     8.32247E-14     8.40337E-14     8.45959E-14
     8.33045E-14     8.41876E-14     8.48440E-14
     8.30649E-14     8.39430E-14     8.45282E-14
     8.31505E-14     8.40542E-14     8.46438E-14
     8.32831E-14     8.41786E-14     8.47908E-14
  * GROUP      2
     3.39281E-12     3.38946E-12     3.39005E-12
     3.39401E-12     3.39336E-12     3.39108E-12
     3.39416E-12     3.39426E-12     3.39165E-12
     3.40542E-12     3.40388E-12     3.39829E-12
     3.40408E-12     3.40602E-12     3.40427E-12
     3.40438E-12     3.40830E-12     3.40768E-12
     3.42439E-12     3.42058E-12     3.41693E-12
     3.42332E-12     3.42349E-12     3.42081E-12
     3.42617E-12     3.42536E-12     3.42135E-12
 *
 * Scattering XSEC Table
 *
  * GROUP      1 ->    1
     4.79568E-01     5.03505E-01     5.22453E-01
     4.80516E-01     5.04598E-01     5.23555E-01
     4.81256E-01     5.05484E-01     5.24635E-01
     4.79932E-01     5.03860E-01     5.22726E-01
     4.80786E-01     5.04780E-01     5.23833E-01
     4.81516E-01     5.05747E-01     5.24814E-01
     4.80225E-01     5.04148E-01     5.22984E-01
     4.81047E-01     5.05075E-01     5.24033E-01
     4.81805E-01     5.05942E-01     5.25046E-01
  * GROUP      1 ->    2
     1.28097E-02     1.40528E-02     1.50417E-02
     1.28086E-02     1.40621E-02     1.50611E-02
     1.28015E-02     1.40656E-02     1.50741E-02
     1.27167E-02     1.39579E-02     1.49492E-02
     1.27131E-02     1.39688E-02     1.49693E-02
     1.27120E-02     1.39654E-02     1.49626E-02
     1.26170E-02     1.38488E-02     1.48377E-02
     1.26145E-02     1.38655E-02     1.48472E-02
     1.26073E-02     1.38489E-02     1.48508E-02
  * GROUP      2 ->    1
     3.19496E-03     3.02069E-03     2.86551E-03
     3.31909E-03     3.15722E-03     2.96631E-03
     3.41429E-03     3.24825E-03     3.09155E-03
     3.54378E-03     3.35578E-03     3.17059E-03
     3.68257E-03     3.50537E-03     3.30736E-03
     3.81065E-03     3.62613E-03     3.44934E-03
     3.96822E-03     3.73203E-03     3.57132E-03
     4.10619E-03     3.90568E-03     3.69096E-03
     4.25705E-03     4.03916E-03     3.85680E-03
  * GROUP      2 ->    2
     1.16230E+00     1.25330E+00     1.32778E+00
     1.15547E+00     1.24581E+00     1.31904E+00
     1.14959E+00     1.23879E+00     1.31037E+00
     1.16157E+00     1.25343E+00     1.32731E+00
     1.15505E+00     1.24548E+00     1.31852E+00
     1.14914E+00     1.23835E+00     1.31033E+00
     1.16146E+00     1.25326E+00     1.32694E+00
     1.15543E+00     1.24536E+00     1.31880E+00
     1.14876E+00     1.23823E+00     1.30979E+00
 *
 * ADF Table
 *
  * GROUP      1
     9.93044E-01     9.91643E-01     9.90848E-01
     9.91834E-01     9.91024E-01     9.89925E-01
     9.91884E-01     9.91507E-01     9.88966E-01
     9.91936E-01     9.91727E-01     9.90955E-01
     9.91736E-01     9.91321E-01     9.90759E-01
     9.91415E-01     9.90648E-01     9.88893E-01
     9.92099E-01     9.91418E-01     9.91041E-01
     9.91846E-01     9.90862E-01     9.91019E-01
     9.91984E-01     9.89871E-01     9.89780E-01
  * GROUP      2
     1.21282E+00     1.21835E+00     1.21736E+00
     1.20870E+00     1.21271E+00     1.21255E+00
     1.20340E+00     1.20622E+00     1.20710E+00
     1.21354E+00     1.21706E+00     1.22287E+00
     1.21277E+00     1.21374E+00     1.21143E+00
     1.20751E+00     1.20721E+00     1.20892E+00
     1.21410E+00     1.21753E+00     1.21905E+00
     1.20950E+00     1.21060E+00     1.21568E+00
     1.20472E+00     1.21144E+00     1.20428E+00
 *
 * Fission Spectrum
 *
  * GROUP      1               2
     1.00000E+00     0.00000E+00
 *
 * Inverse velocity
 *
  * GROUP      1               2
     5.10875E-08     2.28201E-06
 *
 * Delay Neutron Decay Constant (Lambda)
 *
  * GROUP      1               2               3               4               5               6
     1.33621E-02     3.08394E-02     1.16591E-01     3.05515E-01     8.78673E-01     2.91995E+00
 *
 * Delay Neutron Fraction (Beta)
 *
  * GROUP      1               2               3               4               5               6
     9.77439E-05     6.41825E-04     5.38152E-04     1.19937E-03     6.99207E-04     2.49857E-04
 *
 * --------------------------------------------------------
 * BURNUP  20.00
 * --------------------------------------------------------
 *
 * Transport XSEC Table
 *
  * GROUP      1
     2.21730E-01     2.29355E-01     2.35447E-01
     2.21975E-01     2.29474E-01     2.35427E-01
     2.21939E-01     2.29369E-01     2.35234E-01
     2.21763E-01     2.29190E-01     2.35271E-01
     2.21661E-01     2.29378E-01     2.35409E-01
     2.21808E-01     2.29368E-01     2.35357E-01
     2.21560E-01     2.29124E-01     2.35324E-01
     2.21675E-01     2.29159E-01     2.35187E-01
     2.21819E-01     2.29198E-01     2.35193E-01
  * GROUP      2
     8.16461E-01     8.67855E-01     9.01994E-01
     8.09907E-01     8.60716E-01     8.97599E-01
     8.07431E-01     8.61855E-01     8.97114E-01
     8.11556E-01     8.65460E-01     9.05959E-01
     8.12009E-01     8.63539E-01     8.90488E-01
     8.10602E-01     8.59949E-01     8.96941E-01
     8.11136E-01     8.65691E-01     9.06715E-01
     8.13653E-01     8.60080E-01     9.02251E-01
     8.10188E-01     8.60316E-01     8.94661E-01
 *
 * Absorption XSEC Table
 *
  * GROUP      1
     1.17369E-02     1.19070E-02     1.20397E-02
     1.19662E-02     1.21616E-02     1.23080E-02
     1.21849E-02     1.24045E-02     1.25562E-02
     1.19647E-02     1.21320E-02     1.22741E-02
     1.21852E-02     1.23829E-02     1.25316E-02
     1.23961E-02     1.26251E-02     1.27797E-02
     1.21892E-02     1.23680E-02     1.25057E-02
     1.23997E-02     1.26128E-02     1.27684E-02
     1.26260E-02     1.28480E-02     1.30257E-02
  * GROUP      2
     1.86608E-01     1.87312E-01     1.87647E-01
     1.95418E-01     1.96857E-01     1.98084E-01
     2.04069E-01     2.06399E-01     2.08221E-01
     1.87218E-01     1.87899E-01     1.88129E-01
     1.95952E-01     1.97457E-01     1.98649E-01
     2.04589E-01     2.06852E-01     2.08699E-01
     1.88017E-01     1.88753E-01     1.88988E-01
     1.96910E-01     1.98277E-01     1.99436E-01
     2.05291E-01     2.07650E-01     2.09583E-01
 *
 * NU-Fission XSEC Table
 *
  * GROUP      1
     6.99821E-03     7.06543E-03     7.11951E-03
     7.00524E-03     7.07537E-03     7.13067E-03
     7.01715E-03     7.08867E-03     7.14347E-03
     6.99742E-03     7.06642E-03     7.11956E-03
     7.01175E-03     7.08494E-03     7.13191E-03
     7.01879E-03     7.09734E-03     7.14310E-03
     6.99625E-03     7.06320E-03     7.11643E-03
     7.00743E-03     7.08024E-03     7.13786E-03
     7.01575E-03     7.08581E-03     7.13973E-03
  * GROUP      2
     2.81191E-01     2.81236E-01     2.80867E-01
     2.81412E-01     2.81246E-01     2.81139E-01
     2.81615E-01     2.81587E-01     2.81325E-01
     2.82259E-01     2.82314E-01     2.81707E-01
     2.82386E-01     2.82362E-01     2.82159E-01
     2.82642E-01     2.82445E-01     2.82196E-01
     2.83671E-01     2.83776E-01     2.83227E-01
     2.84049E-01     2.83809E-01     2.83577E-01
     2.83901E-01     2.83893E-01     2.83789E-01
 *
 * Kappa-Fission XSEC Table
 *
  * GROUP      1
     8.15049E-14     8.22767E-14     8.28997E-14
     8.15902E-14     8.23914E-14     8.30285E-14
     8.17198E-14     8.25437E-14     8.31735E-14
     8.14901E-14     8.22869E-14     8.28983E-14
     8.16535E-14     8.24954E-14     8.30417E-14
     8.17364E-14     8.26407E-14     8.31623E-14
     8.14737E-14     8.22468E-14     8.28581E-14
     8.15993E-14     8.24409E-14     8.30992E-14
     8.16972E-14     8.25014E-14     8.31209E-14
  * GROUP      2
     3.28099E-12     3.28131E-12     3.27682E-12
     3.28371E-12     3.28155E-12     3.28014E-12
     3.28618E-12     3.28567E-12     3.28244E-12
     3.29347E-12     3.29392E-12     3.28665E-12
     3.29508E-12     3.29460E-12     3.29206E-12
     3.29818E-12     3.29570E-12     3.29263E-12
     3.30999E-12     3.31102E-12     3.30442E-12
     3.31452E-12     3.31152E-12     3.30865E-12
     3.31291E-12     3.31263E-12     3.31126E-12
 *
 * Scattering XSEC Table
 *
  * GROUP      1 ->    1
     4.80062E-01     5.03974E-01     5.22957E-01
     4.80991E-01     5.05034E-01     5.24080E-01
     4.81720E-01     5.05874E-01     5.25103E-01
     4.80375E-01     5.04300E-01     5.23246E-01
     4.81185E-01     5.05317E-01     5.24434E-01
     4.81937E-01     5.06197E-01     5.25275E-01
     4.80668E-01     5.04586E-01     5.23553E-01
     4.81455E-01     5.05662E-01     5.24582E-01
     4.82260E-01     5.06432E-01     5.25627E-01
  * GROUP      1 ->    2
     1.28049E-02     1.40451E-02     1.50275E-02
     1.28068E-02     1.40577E-02     1.50586E-02
     1.27942E-02     1.40557E-02     1.50771E-02
     1.27148E-02     1.39482E-02     1.49315E-02
     1.27043E-02     1.39641E-02     1.49594E-02
     1.26970E-02     1.39529E-02     1.49627E-02
     1.26108E-02     1.38420E-02     1.48269E-02
     1.26171E-02     1.38664E-02     1.48453E-02
     1.26034E-02     1.38463E-02     1.48505E-02
  * GROUP      2 ->    1
     3.10319E-03     2.92171E-03     2.76731E-03
     3.21803E-03     3.06285E-03     2.90297E-03
     3.34655E-03     3.16623E-03     3.05027E-03
     3.44160E-03     3.24613E-03     3.08101E-03
     3.58569E-03     3.40494E-03     3.25283E-03
     3.73238E-03     3.52150E-03     3.36929E-03
     3.83798E-03     3.63734E-03     3.45381E-03
     4.00777E-03     3.80736E-03     3.58688E-03
     4.14937E-03     3.89353E-03     3.74375E-03
  * GROUP      2 ->    2
     1.16310E+00     1.25445E+00     1.32895E+00
     1.15605E+00     1.24642E+00     1.31996E+00
     1.15017E+00     1.23906E+00     1.31128E+00
     1.16248E+00     1.25396E+00     1.32836E+00
     1.15573E+00     1.24636E+00     1.31958E+00
     1.14982E+00     1.23900E+00     1.31155E+00
     1.16218E+00     1.25378E+00     1.32759E+00
     1.15563E+00     1.24586E+00     1.31900E+00
     1.14934E+00     1.23856E+00     1.31073E+00
 *
 * ADF Table
 *
  * GROUP      1
     9.91762E-01     9.90265E-01     9.90777E-01
     9.90739E-01     9.90537E-01     9.89981E-01
     9.90953E-01     9.90326E-01     9.88221E-01
     9.91530E-01     9.90190E-01     9.90591E-01
     9.91441E-01     9.90621E-01     9.89780E-01
     9.90302E-01     9.89138E-01     9.88784E-01
     9.91866E-01     9.90758E-01     9.90846E-01
     9.91751E-01     9.90265E-01     9.89682E-01
     9.91501E-01     9.89257E-01     9.89015E-01
  * GROUP      2
     1.19540E+00     1.20238E+00     1.20392E+00
     1.19359E+00     1.19798E+00     1.19774E+00
     1.19788E+00     1.19170E+00     1.19242E+00
     1.19647E+00     1.19845E+00     1.20397E+00
     1.19423E+00     1.19562E+00     1.20056E+00
     1.18822E+00     1.19137E+00     1.19225E+00
     1.19979E+00     1.19797E+00     1.20421E+00
     1.19519E+00     1.19735E+00     1.19944E+00
     1.19638E+00     1.19394E+00     1.19466E+00
 *
 * Fission Spectrum
 *
  * GROUP      1               2
     1.00000E+00     0.00000E+00
 *
 * Inverse velocity
 *
  * GROUP      1               2
     5.10821E-08     2.29295E-06
 *
 * Delay Neutron Decay Constant (Lambda)
 *
  * GROUP      1               2               3               4               5               6
     1.33726E-02     3.08247E-02     1.16669E-01     3.06054E-01     8.78391E-01     2.92132E+00
 *
 * Delay Neutron Fraction (Beta)
 *
  * GROUP      1               2               3               4               5               6
     9.04929E-05     6.79514E-04     5.79291E-04     1.23388E-03     6.75713E-04     2.41248E-04
 *
 * --------------------------------------------------------
 * BURNUP  22.50
 * --------------------------------------------------------
 *
 * Transport XSEC Table
 *
  * GROUP      1
     2.21897E-01     2.29518E-01     2.35329E-01
     2.22242E-01     2.29719E-01     2.35521E-01
     2.22031E-01     2.29669E-01     2.35487E-01
     2.22056E-01     2.29371E-01     2.35488E-01
     2.21828E-01     2.29497E-01     2.35516E-01
     2.21943E-01     2.29486E-01     2.35439E-01
     2.21942E-01     2.29427E-01     2.35401E-01
     2.21771E-01     2.29306E-01     2.35370E-01
     2.21758E-01     2.29306E-01     2.35535E-01
  * GROUP      2
     8.17872E-01     8.61782E-01     9.01568E-01
     8.11297E-01     8.58858E-01     8.98229E-01
     8.07293E-01     8.53876E-01     8.98213E-01
     8.11775E-01     8.66088E-01     9.01240E-01
     8.08305E-01     8.58624E-01     9.00491E-01
     8.03255E-01     8.55298E-01     8.98786E-01
     8.11137E-01     8.65134E-01     9.05317E-01
     8.12088E-01     8.57632E-01     9.00438E-01
     8.07558E-01     8.52422E-01     8.97957E-01
 *
 * Absorption XSEC Table
 *
  * GROUP      1
     1.17924E-02     1.19653E-02     1.20999E-02
     1.20245E-02     1.22234E-02     1.23542E-02
     1.22392E-02     1.24588E-02     1.26155E-02
     1.20110E-02     1.21880E-02     1.23101E-02
     1.22321E-02     1.24328E-02     1.25722E-02
     1.24514E-02     1.26705E-02     1.28388E-02
     1.22440E-02     1.24259E-02     1.25558E-02
     1.24673E-02     1.26684E-02     1.28261E-02
     1.26793E-02     1.29068E-02     1.30788E-02
  * GROUP      2
     1.80988E-01     1.81584E-01     1.81977E-01
     1.89717E-01     1.91240E-01     1.92322E-01
     1.98402E-01     2.00653E-01     2.02367E-01
     1.81571E-01     1.82024E-01     1.82328E-01
     1.90127E-01     1.91645E-01     1.92786E-01
     1.98851E-01     2.01091E-01     2.03076E-01
     1.82245E-01     1.82857E-01     1.83146E-01
     1.90954E-01     1.92456E-01     1.93489E-01
     1.99615E-01     2.01905E-01     2.03787E-01
 *
 * NU-Fission XSEC Table
 *
  * GROUP      1
     6.86823E-03     6.93389E-03     6.98825E-03
     6.88073E-03     6.95428E-03     6.99915E-03
     6.88662E-03     6.96512E-03     7.01497E-03
     6.86289E-03     6.93701E-03     6.98117E-03
     6.87705E-03     6.94669E-03     6.99717E-03
     6.88849E-03     6.95789E-03     7.01010E-03
     6.85948E-03     6.93296E-03     6.97716E-03
     6.87781E-03     6.94779E-03     6.99927E-03
     6.88185E-03     6.95516E-03     7.00669E-03
  * GROUP      2
     2.72327E-01     2.72233E-01     2.71937E-01
     2.72386E-01     2.72407E-01     2.72063E-01
     2.72636E-01     2.72447E-01     2.72125E-01
     2.73357E-01     2.73051E-01     2.72581E-01
     2.73150E-01     2.73177E-01     2.72928E-01
     2.73508E-01     2.73324E-01     2.73373E-01
     2.74595E-01     2.74529E-01     2.74062E-01
     2.74623E-01     2.74616E-01     2.74151E-01
     2.74896E-01     2.74810E-01     2.74622E-01
 *
 * Kappa-Fission XSEC Table
 *
  * GROUP      1
     7.99726E-14     8.07346E-14     8.13613E-14
     8.01163E-14     8.09654E-14     8.14831E-14
     8.01812E-14     8.10857E-14     8.16580E-14
     7.99105E-14     8.07662E-14     8.12711E-14
     8.00694E-14     8.08744E-14     8.14593E-14
     8.01998E-14     8.09991E-14     8.16002E-14
     7.98697E-14     8.07143E-14     8.12210E-14
     8.00731E-14     8.08817E-14     8.14741E-14
     8.01163E-14     8.09616E-14     8.15538E-14
  * GROUP      2
     3.17657E-12     3.17528E-12     3.17164E-12
     3.17740E-12     3.17744E-12     3.17327E-12
     3.18044E-12     3.17805E-12     3.17412E-12
     3.18862E-12     3.18484E-12     3.17919E-12
     3.18634E-12     3.18645E-12     3.18338E-12
     3.19063E-12     3.18831E-12     3.18872E-12
     3.20311E-12     3.20213E-12     3.19648E-12
     3.20357E-12     3.20327E-12     3.19768E-12
     3.20687E-12     3.20568E-12     3.20332E-12
 *
 * Scattering XSEC Table
 *
  * GROUP      1 ->    1
     4.80567E-01     5.04566E-01     5.23430E-01
     4.81492E-01     5.05619E-01     5.24624E-01
     4.82265E-01     5.06491E-01     5.25522E-01
     4.80842E-01     5.04817E-01     5.23758E-01
     4.81692E-01     5.05789E-01     5.24878E-01
     4.82503E-01     5.06664E-01     5.25897E-01
     4.81263E-01     5.05079E-01     5.24049E-01
     4.82030E-01     5.06065E-01     5.25175E-01
     4.82838E-01     5.06988E-01     5.26188E-01
  * GROUP      1 ->    2
     1.27980E-02     1.40332E-02     1.50195E-02
     1.28004E-02     1.40621E-02     1.50572E-02
     1.27987E-02     1.40564E-02     1.50593E-02
     1.27094E-02     1.39478E-02     1.49323E-02
     1.27104E-02     1.39606E-02     1.49687E-02
     1.27011E-02     1.39610E-02     1.49646E-02
     1.26057E-02     1.38387E-02     1.48207E-02
     1.26073E-02     1.38439E-02     1.48481E-02
     1.25956E-02     1.38532E-02     1.48544E-02
  * GROUP      2 ->    1
     3.02189E-03     2.82368E-03     2.70209E-03
     3.12637E-03     2.98093E-03     2.81240E-03
     3.24982E-03     3.09057E-03     2.92583E-03
     3.37308E-03     3.17300E-03     2.98748E-03
     3.47741E-03     3.32073E-03     3.13213E-03
     3.64077E-03     3.43810E-03     3.29613E-03
     3.76004E-03     3.56183E-03     3.33631E-03
